lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,pontoId
-8.05598,-34.94655,-87.43,-80.74857142857141,-85.17,-80.23,-72.3,-65.0714285714286,-86.695,-88.744,-97.255,6,2,5,6907
-8.05508,-34.95786,-89.45375,-99.5742857142857,-87.3442857142857,-97.4416666666667,-100.225,-89.20857142857142,-57.37,-90.064,-62.08,6,6,0,7383
-8.051739999999999,-34.95763,-88.15285714285709,-98.27857142857141,-90.05,-98.5116666666667,-99.4975,-94.39857142857142,-79.6933333333333,-95.63,-86.43,5,6,2,8302
-8.05461,-34.95364,-90.36142857142859,-95.3957142857143,-89.30625,-90.84,-88.8325,-91.03,-97.21,-80.492,-97.68,5,4,2,7453
-8.0585,-34.94968,-92.7657142857143,-92.9457142857143,-91.8728571428571,-97.56,-80.4425,-81.94285714285719,-95.16,-83.53,-96.2325,7,4,4,6695
-8.05359,-34.95577,-86.86142857142859,-95.7771428571429,-92.9,-101.301666666667,-103.27,-96.88285714285709,-69.75,-82.73,-87.97,5,5,1,7697
-8.05167,-34.94947,-89.03,-92.64857142857142,-90.48,-67.08,-87.5175,-87.2828571428571,-91.8033333333333,-96.14200000000001,-97.7875,4,2,4,8335
-8.04937,-34.947540000000004,-95.6142857142857,-88.4,-94.1442857142857,-88.2,-92.8825,-95.9357142857143,-93.81,-96.186,-98.9125,4,2,6,8960
-8.05175,-34.94877,-88.36,-91.0428571428572,-90.05142857142859,-69.97,-84.47,-82.86,-94.08,-91.33,-97.6,4,2,5,8300
-8.050310000000001,-34.95482,-82.08,-98.2553571428572,-73.95,-101.853333333333,-96.4,-90.6569047619048,-83.4488888888889,-100.24066666666701,-96.53,4,5,3,8755
-8.05033,-34.95048,-98.41,-94.5428571428572,-95.4642857142857,-86.51,-92.52,-94.64,-93.315,-95.348,-98.7325,3,3,4,8751
-8.04851,-34.95872,-85.7885714285714,-92.3842857142857,-89.6157142857143,-101.56,-97.4425,-95.1042857142857,-84.17,-106.544,-86.33,4,7,3,9199
-8.048760000000001,-34.95044,-80.76,-85.85857142857141,-83.07,-75.82,-90.2675,-83.28714285714291,-92.815,-97.49600000000001,-96.7925,3,3,5,9096
-8.05552,-34.95552,-94.59714285714291,-97.3871428571429,-95.77142857142859,-98.165,-87.0725,-93.07285714285709,-73.0316666666667,-71.07,-91.79,6,5,1,7113
-8.05785,-34.95179,-96.0,-91.2542857142857,-92.51,-95.825,-80.4925,-84.21285714285709,-92.2733333333333,-86.44,-96.23,7,4,3,6727
-8.051910000000001,-34.95982,-87.83,-95.68428571428569,-87.16857142857141,-99.26,-98.2575,-93.28464285714291,-88.77,-99.194,-71.33,5,7,2,8197
-8.059280000000001,-34.94708,-91.9548809523809,-89.04701298701299,-94.1315238095238,-94.6816666666667,-81.4455,-76.4182142857143,-90.46194444444441,-91.6292727272727,-95.8575,8,3,5,6633
-8.048869999999999,-34.94699,-100.06,-84.49428571428571,-95.93428571428569,-78.27,-96.4925,-94.7016071428571,-94.34666666666661,-98.844,-96.3575,3,2,6,9071
-8.05459,-34.95773,-88.5857142857143,-99.5742857142857,-91.64,-100.090833333333,-100.225,-92.16142857142859,-63.55,-79.75,-72.33,6,6,0,7457
-8.04882,-34.946979999999996,-97.2457142857143,-85.43,-95.47071428571431,-76.27,-93.72,-94.7016071428571,-95.655,-98.844,-96.3575,3,2,6,9083
-8.05543,-34.95371,-88.41714285714279,-96.38,-89.90714285714279,-94.85,-90.1225,-94.6242857142857,-82.1766666666667,-74.39,-93.745,6,4,2,7195
-8.0504,-34.953759999999996,-93.52,-95.78642857142859,-88.27,-95.33,-98.98,-95.53,-86.495,-96.89,-98.1,3,4,3,8734
-8.049710000000001,-34.954679999999996,-81.2,-98.0107142857143,-81.3666666666667,-99.55,-97.245,-93.06714285714291,-80.885,-99.9346666666667,-93.47,3,5,3,8875
-8.05848,-34.949729999999995,-92.7657142857143,-92.9457142857143,-93.69142857142859,-97.81,-76.4875,-81.94285714285719,-94.0333333333333,-85.84,-96.2325,7,4,4,6696
-8.05547,-34.955490000000005,-94.59714285714291,-97.3871428571429,-94.93857142857142,-98.165,-87.0725,-93.07285714285709,-73.0316666666667,-65.4916666666667,-90.66,6,5,1,7158
-8.05855,-34.949490000000004,-92.43857142857142,-92.7757142857143,-91.8728571428571,-97.06,-90.07,-77.11,-93.3233333333333,-83.53,-96.2325,7,4,4,6690
-8.05001,-34.95473,-82.4194285714286,-98.2553571428572,-85.8628571428571,-101.535,-97.59125,-81.83,-77.5,-99.9346666666667,-98.2552777777778,3,5,3,8808
-8.05161,-34.95326,-81.7228571428571,-91.26428571428569,-87.59,-83.63,-87.52,-87.53,-84.99,-96.096,-95.605,4,4,3,8359
-8.05233,-34.95978,-86.25285714285721,-98.2457142857143,-90.37857142857142,-98.85,-98.2575,-93.28464285714291,-84.5666666666667,-98.116,-88.29,6,7,2,7941
-8.054310000000001,-34.94947,-90.2,-91.4907142857143,-89.65714285714279,-88.34,-84.59,-88.53,-89.0183333333333,-88.816,-96.3725,5,2,4,7551
-8.05423,-34.95763,-89.9357142857143,-99.21,-90.27285714285709,-103.1225,-101.565,-95.2242857142857,-63.55,-88.874,-83.27,6,6,1,7567
-8.04839,-34.95075,-83.76,-78.2528571428571,-83.2171428571429,-76.57,-90.4,-86.8847619047619,-90.9166666666667,-98.012,-97.1,2,4,5,9270
-8.051639999999999,-34.94945,-91.61,-92.64857142857142,-90.48,-74.84,-87.5175,-87.53,-91.8033333333333,-96.14200000000001,-97.7875,4,2,4,8349
-8.055660000000001,-34.95417,-90.4657142857143,-96.2,-86.59,-97.65333333333331,-95.145,-93.1271428571429,-78.3766666666667,-66.51,-97.08,6,5,2,6992
-8.053519999999999,-34.95967,-85.2885714285714,-99.6357142857143,-82.03,-98.2483333333333,-98.5225,-89.53,-78.955,-93.052,-68.66,6,7,1,7714
-8.05513,-34.95787,-89.41857142857141,-99.5742857142857,-87.3442857142857,-97.4416666666667,-100.225,-90.74285714285709,-60.06,-90.064,-60.58,6,6,0,7361
-8.059330000000001,-34.9469,-90.9177380952381,-87.79558441558441,-98.06,-96.5,-78.148,-74.36392857142859,-97.41,-91.6292727272727,-95.8575,8,3,6,6630
-8.05432,-34.95412,-89.29428571428569,-96.6671428571429,-89.84,-96.6583333333333,-89.27,-90.18714285714279,-94.125,-78.02,-95.92,5,5,2,7549
-8.0526,-34.953359999999996,-85.9,-100.1,-86.8542857142857,-99.1016666666667,-100.9,-96.5828571428571,-98.395,-97.514,-95.605,4,4,2,7891
-8.048589999999999,-34.95966,-83.7,-89.64,-74.76,-90.90333333333331,-88.0175,-93.4357142857143,-78.0,-106.544,-84.08,4,7,3,9152
-8.051680000000001,-34.95326,-77.82,-87.14,-89.54142857142858,-88.0572222222222,-86.315,-89.63857142857141,-89.205,-96.096,-95.605,4,4,3,8330
-8.05225,-34.956509999999994,-88.95,-98.2242857142857,-91.39,-98.54,-98.52,-93.42142857142859,-67.8783333333333,-95.63,-91.58,5,6,2,7968
-8.05621,-34.95075,-91.21857142857141,-91.1371428571429,-91.9266666666666,-91.20666666666669,-78.96,-81.24857142857141,-88.88,-86.73200000000001,-96.3725,6,3,3,6859
-8.05209,-34.94942,-89.20857142857142,-90.92,-92.85,-73.0,-90.72399999999999,-84.91571428571429,-91.12,-94.8,-94.845,4,2,4,8084
-8.05602,-34.9508,-91.21857142857141,-91.0842857142857,-92.2171428571429,-94.97,-79.79,-78.2985714285714,-92.0233333333333,-93.256,-96.3725,6,3,3,6899
-8.04702,-34.947559999999996,-96.2192857142857,-73.88,-98.97,-84.76,-101.66,-95.46,-98.94,-101.806,-94.4075,3,3,6,9522
-8.05188,-34.94792,-82.94,-93.9757142857143,-80.0,-59.38,-61.13,-79.96,-90.2116666666667,-97.646,-97.6,4,2,5,8221
-8.05297,-34.95973,-89.4242857142857,-98.2457142857143,-88.6057142857143,-100.931666666667,-98.2575,-90.91142857142859,-82.07,-93.052,-63.29,6,7,1,7805
-8.054,-34.953540000000004,-80.01,-96.6671428571429,-90.83,-92.83,-99.61,-89.6957142857143,-91.38,-89.96799999999999,-95.455,5,4,2,7614
-8.0521,-34.94923,-93.67,-90.92,-89.75285714285721,-64.34,-91.5425,-84.13,-91.45,-95.204,-97.6,4,2,4,8080
-8.04947,-34.95534,-79.08,-96.39642857142859,-83.43285714285709,-99.55,-97.91,-93.3728571428571,-83.5716666666667,-99.9346666666667,-102.58,3,5,3,8943
-8.05193,-34.952940000000005,-83.44142857142859,-99.16,-79.9785714285714,-87.01,-86.315,-94.74142857142859,-87.7583333333333,-98.2,-95.605,4,4,3,8185
-8.0566,-34.95514,-95.2757142857143,-99.05142857142859,-92.62,-98.32,-91.8025,-90.84142857142858,-83.9966666666667,-68.10600000000001,-90.3025,6,5,1,6785
-8.05207,-34.9498,-91.08285714285721,-91.85142857142858,-93.5357142857143,-71.75,-95.78,-86.82857142857141,-90.61,-96.14200000000001,-95.2225,4,2,4,8091
-8.0553,-34.95792,-87.59571428571431,-99.5742857142857,-86.4142857142857,-97.4416666666667,-100.225,-90.74285714285709,-85.37,-89.08,-68.27,6,6,0,7277
-8.04753,-34.94757,-100.118571428571,-84.9085714285714,-97.9,-85.95,-98.8375,-97.33285714285721,-99.5066666666667,-104.39,-94.4075,3,3,6,9436
-8.05063,-34.9477,-97.0571428571429,-91.73,-97.56857142857142,-58.69,-88.89,-91.6928571428572,-96.5133333333333,-97.75399999999999,-98.9125,4,2,5,8641
-8.04857,-34.95118,-82.16125,-93.51,-84.2114285714286,-91.01,-93.9325,-87.4442857142857,-89.9866666666667,-98.012,-98.7325,2,4,4,9160
-8.05148,-34.958220000000004,-86.24,-96.8475,-86.1742857142857,-99.84,-97.7275,-91.5628125,-83.2516666666667,-98.266,-81.585,5,6,2,8411
-8.047939999999999,-34.95069,-88.71,-87.21,-80.16285714285709,-89.0583333333333,-89.8225,-88.9157142857143,-86.005,-98.012,-90.59,2,4,5,9387
-8.053410000000001,-34.94896,-86.96142857142858,-83.71,-88.5557142857143,-75.83,-67.4,-70.77,-88.785,-82.88,-96.72,5,2,4,7737
-8.05065,-34.95055,-94.38,-95.24142857142859,-93.27,-91.83,-93.7925,-93.9,-90.81,-94.976,-96.5925,3,3,4,8634
-8.05547,-34.95073,-91.4642857142857,-84.58,-91.6666666666667,-72.58,-72.915,-65.52,-87.0483333333333,-89.07,-96.3725,6,3,3,7162
-8.05146,-34.94778,-94.0242857142857,-89.95,-96.82,-68.0,-87.96,-94.45,-96.825,-98.57799999999999,-97.6,4,2,5,8419
-8.04904,-34.95682,-81.2,-94.9271428571428,-79.51,-99.14,-95.65,-94.69857142857141,-89.895,-102.22866666666701,-96.09,3,6,3,9033
-8.04989,-34.95469,-80.625,-98.2371428571429,-84.1709523809524,-101.535,-97.4725,-95.22,-85.0,-99.9346666666667,-95.98,3,5,3,8833
-8.04843,-34.95251,-71.89,-86.7142857142857,-72.91857142857141,-94.02,-90.71,-87.95571428571431,-88.71,-98.59,-96.7175,2,4,4,9251
-8.0554,-34.950720000000004,-91.4642857142857,-92.1657142857143,-91.6666666666667,-81.2025,-82.96,-82.21,-78.88,-85.61,-96.3725,6,3,3,7221
-8.05515,-34.95619,-87.04,-98.7371428571429,-83.92,-96.4316666666667,-95.3975,-94.04,-73.25,-75.2824,-94.1875,6,6,1,7351
-8.051910000000001,-34.947559999999996,-92.24,-93.5457142857143,-92.6671428571429,-58.09,-88.47,-73.97,-88.0066666666667,-97.146,-97.6,5,1,5,8203
-8.04866,-34.9506,-85.4885714285714,-85.95,-83.7942857142857,-80.5,-88.77,-76.19,-92.46,-97.49600000000001,-96.7925,3,3,5,9120
-8.05222,-34.94806,-86.22714285714291,-87.2142857142857,-87.8857142857143,-62.42,-85.67,-83.4857142857143,-93.66,-90.792,-97.6,5,2,5,8014
-8.051919999999999,-34.9478,-91.59,-93.84,-89.1371428571429,-49.77,-68.6825,-79.2685714285714,-90.7266666666667,-98.04799999999999,-97.6,4,2,5,8193
-8.05671,-34.95551,-94.59,-99.0457142857143,-94.83,-99.0533333333333,-91.565,-93.09714285714291,-83.745,-66.142,-83.59,6,5,1,6770
-8.0501,-34.95477,-88.7,-98.2553571428572,-85.3985714285714,-101.56,-98.46625,-90.6569047619048,-80.61722222222221,-98.08,-91.27,3,5,3,8788
-8.05935,-34.94614,-91.44714285714291,-81.48,-92.29428571428569,-93.0216666666667,-79.3775,-60.48,-90.2566666666667,-90.5772727272727,-95.8575,8,3,6,6629
-8.05538,-34.95037,-91.22714285714291,-92.89142857142859,-91.6666666666667,-84.58,-83.4025,-93.47,-88.1908333333333,-84.508,-96.3725,6,3,4,7232
-8.04648,-34.945679999999996,-89.2671428571429,-91.42285714285721,-98.16,-98.16,-90.9375,-87.60642857142858,-87.0581666666667,-82.304,-96.92,3,3,7,9588
-8.05211,-34.94894,-89.9442857142857,-94.98,-90.01428571428569,-73.97,-89.255,-81.3714285714286,-91.3033333333333,-93.432,-97.6,4,2,4,8077
-8.05206,-34.95533,-84.71428571428571,-97.57714285714279,-85.65,-96.04,-94.1125,-95.98,-68.8766666666667,-87.162,-94.815,4,5,2,8094
-8.05189,-34.94801,-91.57142857142858,-93.57142857142858,-89.4942857142857,-57.27,-78.69,-77.00142857142859,-88.25,-95.4333333333333,-97.6,4,2,5,8214
-8.04948,-34.9504,-90.7771428571429,-93.6342857142857,-92.51428571428569,-85.01,-97.8775,-94.45,-95.79,-96.742,-96.7925,3,3,4,8941
-8.05215,-34.948209999999996,-85.69714285714281,-86.30857142857141,-89.29,-63.34,-82.72,-82.8714285714286,-88.9383333333333,-91.774,-97.6,4,2,5,8053
-8.05269,-34.95337,-91.2485714285715,-92.58,-82.95,-100.695,-100.9,-99.04,-98.395,-98.22200000000001,-95.605,4,4,2,7870
-8.04837,-34.94554,-100.631428571429,-90.38142857142859,-97.0507142857143,-68.89,-89.4825,-84.47142857142859,-86.5,-90.834,-96.92,4,2,7,9275
-8.05219,-34.94765,-88.31,-87.6157142857143,-85.84,-49.58,-68.59,-67.77,-88.095,-94.33200000000001,-97.6,5,1,5,8029
-8.052669999999999,-34.94624,-92.9657142857143,-91.4828571428571,-93.5042857142857,-43.02,-79.46,-89.16,-90.685,-94.52,-97.255,5,1,6,7875
-8.05557,-34.95479,-94.65142857142858,-97.3557142857143,-94.98857142857142,-95.0083333333333,-93.81,-90.84857142857142,-75.3566666666667,-64.8,-94.535,6,5,1,7071
-8.04798,-34.94765,-110.21,-80.71,-95.34642857142859,-95.27,-97.685,-98.47285714285721,-106.07,-102.064,-94.4075,3,3,6,9383
-8.05049,-34.95413,-92.15,-98.4607142857143,-94.33,-100.445,-97.775,-89.02,-88.5333333333333,-96.5766666666667,-100.835,3,5,3,8697
-8.05867,-34.94914,-94.96,-90.24,-93.05,-98.06,-79.3633333333333,-75.19,-94.85,-88.785,-95.8575,7,3,4,6672
-8.056510000000001,-34.94655,-88.7857142857143,-83.9114285714286,-89.81285714285721,-84.29,-71.2075,-65.5714285714286,-84.59,-88.744,-97.255,7,2,5,6796
-8.05133,-34.95512,-84.00142857142859,-97.79,-85.53,-97.66,-92.5975,-91.07142857142858,-74.1666666666667,-93.38,-95.47,4,5,2,8468
-8.05222,-34.94812,-88.49,-87.2142857142857,-87.8857142857143,-61.42,-80.61,-86.46,-90.1916666666667,-90.792,-97.6,5,2,5,8011
-8.05052,-34.95388,-88.70857142857142,-95.78642857142859,-97.97,-96.9083333333333,-97.4925,-97.22,-87.395,-98.04799999999999,-97.6175,3,4,3,8679
-8.05017,-34.95957,-88.5,-97.25142857142859,-85.7,-98.7733333333333,-97.725,-92.59,-86.3933333333333,-102.68799999999999,-86.83,5,7,3,8777
-8.05222,-34.95333,-86.06,-94.23,-84.47,-97.61,-92.725,-96.92,-88.2,-97.572,-95.605,4,4,3,8007
-8.058689999999999,-34.94907,-89.87,-93.04428571428569,-95.05,-95.505,-73.86,-82.56,-92.23,-84.96700000000001,-95.8575,7,3,4,6669
-8.050510000000001,-34.954029999999996,-94.26,-98.4607142857143,-87.08,-95.21,-97.775,-94.54857142857142,-88.5333333333333,-97.33,-98.8,3,5,3,8685
-8.051860000000001,-34.94787,-91.59,-96.4,-88.58285714285721,-47.75,-71.6175,-79.96,-90.3266666666667,-97.92399999999999,-97.6,4,2,5,8239
-8.048010000000001,-34.9507,-81.9,-79.0114285714286,-71.01,-81.26,-93.09,-88.9157142857143,-86.37,-98.012,-94.4075,2,4,5,9376
-8.05127,-34.94767,-94.4975,-93.73142857142858,-96.98,-76.52,-89.73,-89.53,-97.8733333333333,-98.57799999999999,-97.6,4,2,5,8490
-8.04735,-34.95398,-77.58,-88.9,-79.60178571428571,-91.65,-87.71,-91.645,-88.0,-102.82799999999999,-97.8275,2,5,4,9461
-8.052019999999999,-34.95075,-88.5,-90.2,-84.76,-87.76,-91.3325,-87.61142857142859,-95.3216666666667,-95.396,-95.605,4,3,4,8119
-8.04642,-34.95174,-77.36714285714291,-89.4742857142857,-79.27,-97.16,-98.48,-94.8442857142857,-87.7833333333333,-103.704,-94.3275,1,5,5,9678
-8.05551,-34.95507,-95.08285714285721,-97.10285714285709,-94.1228571428571,-95.6516666666667,-89.2275,-88.71142857142858,-82.285,-66.626,-89.16,6,5,1,7130
-8.05558,-34.9538,-93.73,-96.1742857142857,-91.59714285714291,-94.85,-90.53,-94.02,-76.0333333333333,-72.078,-94.67,6,4,2,7062
-8.0518,-34.94635,-90.7028571428571,-92.74857142857141,-95.73,-47.09,-79.525,-86.11142857142859,-91.2083333333333,-92.3,-97.6,5,1,6,8273
-8.05437,-34.9495,-89.82600000000001,-91.4907142857143,-92.43,-80.98,-81.1825,-87.12,-89.7133333333333,-88.816,-96.3725,5,2,4,7535
-8.05418,-34.955940000000005,-90.8004761904762,-97.3871428571429,-90.2257142857143,-101.954166666667,-101.5175,-96.5942857142857,-81.3,-81.3505714285714,-94.22,5,5,1,7583
-8.04898,-34.95037,-89.8257142857143,-90.08,-93.71,-80.95,-91.5525,-88.01428571428569,-93.45,-97.49600000000001,-96.7925,3,3,5,9047
-8.055010000000001,-34.95363,-89.77857142857141,-95.3728571428571,-86.89857142857142,-98.15333333333331,-89.29,-91.98142857142858,-82.68,-76.986,-97.8575,6,4,2,7392
-8.04653,-34.94511,-89.2671428571429,-87.41217142857141,-92.25357142857142,-85.08,-90.9375,-78.0426587301587,-87.0581666666667,-91.69,-96.92,4,3,7,9582
-8.05644,-34.95069,-91.21857142857141,-92.1571428571429,-91.9266666666666,-87.03,-84.935,-80.77,-87.44,-90.598,-95.73,6,3,3,6807
-8.05485,-34.95363,-82.51,-95.56857142857142,-85.27,-94.02,-91.425,-90.51857142857142,-90.4483333333333,-84.022,-97.16,5,4,2,7412
-8.05442,-34.95629,-92.87619047619049,-98.7371428571429,-89.90285714285709,-103.37583333333299,-101.5175,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,6,6,1,7515
-8.049610000000001,-34.9548,-80.2464285714286,-97.57214285714291,-81.12,-97.72,-103.85,-93.7371428571429,-80.885,-99.9346666666667,-99.49,3,5,3,8896
-8.05048,-34.954229999999995,-85.65,-98.4607142857143,-86.85214285714291,-101.37,-97.775,-94.34952380952379,-88.5333333333333,-97.054,-100.835,3,5,3,8700
-8.0554,-34.95368,-89.3107142857143,-96.14,-89.9071428571429,-96.02,-99.3,-96.04857142857142,-83.185,-79.23,-93.745,6,4,2,7220
-8.05392,-34.94924,-90.74142857142859,-88.32785714285721,-91.72142857142859,-83.29,-82.92,-85.03142857142859,-82.9,-83.74,-96.72,5,2,4,7633
-8.05136,-34.95981,-85.3714285714286,-95.70142857142858,-96.04,-99.26,-98.405,-91.90035714285709,-97.91,-99.194,-86.79,5,7,2,8457
-8.05045,-34.950520000000004,-96.53857142857142,-95.1157142857143,-94.5871428571428,-83.82,-94.775,-96.22,-93.315,-95.348,-98.7325,3,3,4,8720
-8.04839,-34.959579999999995,-75.45,-93.4,-71.4228571428571,-90.90333333333331,-87.5175,-93.4357142857143,-82.83166666666669,-106.544,-81.08,4,7,3,9269
-8.04778,-34.95067,-80.51,-79.32,-90.02,-85.08,-92.5125,-90.54142857142858,-86.005,-98.098,-94.4075,2,4,5,9408
-8.0561,-34.95644,-93.29,-99.1157142857143,-86.47,-100.575,-92.505,-94.3,-84.4966666666667,-74.684,-94.17,6,6,1,6884
-8.05055,-34.94769,-98.64,-95.96,-97.13857142857141,-62.63,-86.39,-86.08,-94.9533333333333,-97.75399999999999,-98.9125,4,2,5,8669
-8.054269999999999,-34.95683,-90.65476190476191,-99.41857142857141,-89.49142857142859,-103.37583333333299,-101.565,-95.78,-74.671,-83.8385714285714,-87.1275,6,6,1,7559
-8.04757,-34.94758,-99.2242857142857,-83.6485714285714,-103.71,-90.76,-98.8375,-97.33285714285721,-99.08,-100.936,-94.4075,3,3,6,9432
-8.050189999999999,-34.94764,-96.68142857142858,-88.1821428571428,-96.2371428571429,-75.5,-92.7425,-96.15,-91.4083333333333,-95.51799999999999,-98.9125,4,2,5,8774
-8.05451,-34.95365,-93.29,-96.66714285714279,-87.82,-92.8483333333333,-88.8325,-91.28,-92.1233333333333,-80.98,-95.5475,5,4,2,7474
-8.04902,-34.953,-89.52,-85.71,-77.95,-84.26,-90.1125,-87.6757142857143,-92.765,-99.226,-96.7675,3,4,4,9039
-8.05396,-34.948240000000006,-92.422619047619,-90.24214285714291,-93.0646428571429,-84.58,-84.615,-90.97,-91.3383333333333,-93.24799999999999,-97.255,5,2,5,7622
-8.05556,-34.958,-96.65,-99.5742857142857,-87.0942857142857,-97.4416666666667,-95.8825,-90.74285714285709,-84.0183333333333,-89.988,-56.02,6,6,0,7076
-8.04848,-34.94696,-99.41857142857141,-91.64,-99.2121428571428,-77.88,-98.645,-98.72,-96.5633333333333,-101.01,-96.56,3,2,6,9223
-8.05558,-34.9591,-85.98142857142858,-100.28857142857099,-82.68,-94.765,-100.225,-83.7171428571429,-87.6283333333333,-85.38,-55.66,7,7,1,7056
-8.050410000000001,-34.953759999999996,-76.76,-98.225,-82.51,-95.72,-94.65,-96.90142857142858,-83.62,-98.04799999999999,-96.66,3,4,3,8731
-8.046439999999999,-34.94916,-93.97,-78.14,-87.84,-87.4,-96.225,-100.05,-90.9733333333333,-101.42399999999999,-94.4075,2,4,6,9632
-8.051110000000001,-34.950590000000005,-89.61714285714291,-93.87,-90.6942857142857,-86.26,-93.74,-88.90285714285709,-93.5516666666667,-95.58200000000001,-96.5925,4,3,4,8543
-8.050510000000001,-34.9505,-90.2,-95.61714285714291,-94.5871428571428,-88.01,-97.09,-89.39,-90.81,-95.348,-98.7325,3,3,4,8688
-8.04723,-34.95395,-77.77,-94.09,-80.14,-91.4053333333333,-96.73,-91.645,-80.3111111111111,-102.82799999999999,-95.695,2,5,4,9486
-8.05223,-34.94794,-85.69714285714291,-88.1457142857143,-89.28,-60.08,-78.265,-77.88285714285709,-88.82,-89.898,-97.6,5,2,5,7999
-8.0541,-34.95754,-81.64,-99.21,-90.27285714285709,-103.1225,-100.05,-95.2242857142857,-63.55,-88.874,-85.33,6,6,1,7602
-8.0495,-34.953509999999994,-78.4585714285714,-93.7042857142857,-82.3428571428571,-86.77,-89.84,-90.77,-91.8966666666667,-97.054,-96.2825,3,4,3,8934
-8.04827,-34.95906,-81.936,-90.59714285714291,-75.76,-96.4233333333333,-96.675625,-90.2,-84.17,-106.544,-87.77,4,7,3,9292
-8.05342,-34.94878,-86.68142857142858,-89.19142857142859,-88.5557142857143,-71.58,-84.15,-84.21,-89.38,-91.50200000000001,-97.255,5,2,4,7735
-8.0495,-34.95362,-78.4585714285714,-94.1957142857143,-75.32,-89.52,-87.65,-96.03,-92.9516666666667,-96.3006666666667,-96.2825,3,5,3,8932
-8.05306,-34.94879,-86.59142857142858,-88.6757142857143,-90.1228571428571,-65.21,-81.17399999999999,-84.3414285714286,-90.07,-91.50200000000001,-97.255,5,2,4,7793
-8.05856,-34.949459999999995,-91.39,-92.55,-91.8728571428571,-96.4233333333333,-90.07,-74.73,-91.9666666666667,-81.28,-95.8575,7,4,4,6688
-8.05818,-34.95073,-95.65142857142858,-92.58857142857141,-93.2542857142857,-97.1,-80.1925,-87.23571428571431,-92.33,-82.88,-96.2325,7,4,4,6715
-8.05343,-34.95968,-85.03,-99.6357142857143,-85.83428571428571,-98.2483333333333,-98.5225,-90.6057142857143,-81.955,-93.052,-69.79,6,7,1,7732
-8.05592,-34.95064,-91.80857142857141,-91.71857142857141,-91.9266666666666,-89.705,-77.6675,-85.66,-91.89,-92.64,-96.3725,6,3,3,6920
-8.048630000000001,-34.95081,-79.38,-85.28,-83.9914285714286,-82.75,-90.8225,-83.32,-92.46,-98.012,-96.7925,3,4,5,9135
-8.05562,-34.95389,-95.44,-96.1742857142857,-91.80857142857141,-101.27,-94.97,-94.8442857142857,-77.5566666666667,-71.778,-92.35,6,5,2,7030
-8.05138,-34.94769,-93.5428571428572,-93.71142857142858,-96.82,-78.27,-87.705,-95.03,-93.39,-99.818,-97.6,4,2,5,8452
-8.053360000000001,-34.948879999999996,-87.28,-89.54857142857142,-88.5557142857143,-69.21,-83.46,-79.89142857142859,-88.6833333333333,-91.602,-97.255,5,2,4,7752
-8.04645,-34.94644,-92.03142857142859,-87.81857142857142,-92.83875,-96.6816666666667,-103.015,-91.35,-96.39,-85.00399999999999,-94.6125,3,3,7,9627
-8.0485,-34.94699,-99.34714285714291,-84.44,-99.2121428571428,-77.13,-98.645,-95.7244642857143,-96.5633333333333,-101.01,-96.56,3,2,6,9213
-8.059289999999999,-34.94704,-91.9548809523809,-95.8,-97.56,-94.6816666666667,-81.4455,-74.56107142857141,-90.46194444444441,-91.6292727272727,-95.8575,8,3,5,6632
