lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.05938987804878,-34.95096561643836,-90.80908488612829,-90.76234669678138,-91.22800662525879,-95.33272877846787,-78.5588,-81.41558695652165,-91.40712560386466,-90.59653517786559,-95.91619565217397
-8.05938987804878,-34.95076369863014,-90.56438198757758,-90.78748842461877,-91.25293498964801,-95.3553664596273,-78.27269130434784,-81.11413664596265,-91.9347198067632,-90.46536996047429,-95.90204347826092
-8.05938987804878,-34.95056178082192,-90.34309006211174,-90.7903704121964,-91.16677349896479,-95.30339130434781,-78.17017681159422,-80.90674534161482,-91.95816908212552,-90.56336851119892,-95.89552173913049
-8.05938987804878,-34.9503598630137,-90.33542546583845,-90.79854432523989,-91.18368447204968,-95.3413913043478,-78.12785072463771,-80.90580745341606,-92.01025603864727,-90.48168155467718,-95.89989130434789
-8.05938987804878,-34.950157945205476,-90.30784782608691,-90.80992320722746,-91.19893913043477,-95.36424637681156,-78.09302463768118,-80.85712422360238,-92.08782125603857,-90.44863807641632,-95.89989130434789
-8.05938987804878,-34.94995602739726,-90.37438198757758,-90.81886730660635,-91.19893913043477,-95.36685507246374,-78.09302463768118,-81.55907453416138,-92.05524154589362,-90.52658590250327,-95.89989130434789
-8.05938987804878,-34.949754109589044,-90.02466045548648,-90.75490344438161,-90.93353623188408,-95.31510144927533,-77.93613043478263,-80.79043788819867,-91.92292512077286,-90.74609894598154,-95.89010869565223
-8.05938987804878,-34.949552191780825,-90.20325672877841,-90.75486617730085,-91.1745921325052,-95.16336231884057,-78.38379710144929,-80.80917080745333,-91.83364975845403,-90.53542938076416,-95.8672826086957
-8.05938987804878,-34.949350273972605,-90.18592753623183,-90.7221084133257,-91.15166045548655,-95.1616376811594,-78.4031086956522,-80.75864906832288,-91.79453381642503,-90.64662068511197,-95.85750000000006
-8.05938987804878,-34.949148356164386,-90.24627536231878,-90.70734952004507,-91.14038095238097,-95.25543478260867,-77.94504347826089,-80.86586645962724,-91.80284057971005,-90.88127523056652,-95.85750000000006
